ammo,blast_strength,can_kick,entity_0,entity_1,entity_2,entity_3,entity_4,entity_5,entity_6,entity_7,entity_8,action
0,3,False,bomb,passage,wooden,wooden,self,passage,wooden,passage,passage,0
0,3,False,bomb,passage,wooden,wooden,self,passage,wooden,passage,passage,0
0,3,False,bomb,passage,wooden,wooden,self,passage,wooden,passage,passage,0
0,3,False,bomb,passage,wooden,wooden,self,passage,wooden,passage,passage,0
0,3,False,bomb,passage,wooden,wooden,self,passage,wooden,passage,passage,0
0,3,False,bomb,passage,wooden,wooden,self,passage,wooden,passage,passage,0
0,3,False,bomb,passage,wooden,wooden,self,passage,wooden,passage,passage,0
1,3,False,flame,flame,flame,flame,self,passage,wooden,passage,passage,2
1,3,False,flame,passage,passage,wooden,self,passage,passage,rigid,passage,5
0,3,False,flame,passage,passage,wooden,bomb,passage,passage,rigid,passage,4
0,3,False,passage,passage,wooden,bomb,self,rigid,rigid,passage,rigid,2
0,3,False,bomb,passage,rigid,rigid,self,rigid,rigid,rigid,wooden,0
0,3,False,bomb,passage,rigid,rigid,self,rigid,rigid,rigid,wooden,0
0,3,False,bomb,passage,rigid,rigid,self,rigid,rigid,rigid,wooden,0
0,3,False,bomb,passage,rigid,rigid,self,rigid,rigid,rigid,wooden,0
0,3,False,bomb,passage,rigid,rigid,self,rigid,rigid,rigid,wooden,0
0,3,False,bomb,passage,rigid,rigid,self,rigid,rigid,rigid,wooden,0
0,3,False,bomb,passage,rigid,rigid,self,rigid,rigid,rigid,wooden,0
1,3,False,flame,flame,rigid,rigid,self,rigid,rigid,rigid,wooden,0
1,3,False,flame,flame,rigid,rigid,self,rigid,rigid,rigid,wooden,0
1,3,False,flame,flame,rigid,rigid,self,rigid,rigid,rigid,wooden,0
1,3,False,passage,passage,rigid,rigid,self,rigid,rigid,rigid,wooden,1
1,3,False,passage,passage,wooden,passage,self,rigid,rigid,passage,rigid,3
1,3,False,item,passage,passage,item,self,passage,passage,rigid,passage,3
1,4,False,wooden,item,passage,rigid,self,passage,rigid,passage,rigid,2
1,4,False,rigid,passage,passage,rigid,self,rigid,rigid,passage,rigid,1
1,4,False,wooden,item,passage,rigid,self,passage,rigid,passage,rigid,1
1,4,True,passage,passage,passage,wooden,self,passage,rigid,passage,passage,5
0,4,True,passage,passage,passage,wooden,bomb,passage,rigid,passage,passage,4
0,4,True,passage,passage,passage,bomb,self,passage,passage,passage,passage,1
0,4,True,passage,rigid,passage,passage,self,passage,bomb,passage,passage,4
0,4,True,rigid,passage,wooden,passage,self,passage,passage,passage,wooden,4
0,4,True,passage,wooden,passage,passage,self,wooden,passage,wooden,passage,0
0,4,True,passage,wooden,passage,passage,self,wooden,passage,wooden,passage,0
0,4,True,passage,wooden,passage,passage,self,wooden,passage,wooden,passage,0
0,4,True,passage,wooden,passage,passage,self,wooden,passage,wooden,passage,0
0,4,True,passage,wooden,passage,passage,self,wooden,passage,wooden,passage,0
1,4,True,passage,wooden,passage,passage,self,wooden,flame,flame,passage,5
0,4,True,passage,wooden,passage,passage,bomb,wooden,flame,flame,passage,0
0,4,True,passage,wooden,passage,passage,self,wooden,flame,flame,passage,0
0,4,True,passage,wooden,passage,passage,self,wooden,passage,item,passage,3
0,4,True,rigid,passage,wooden,passage,self,bomb,passage,passage,item,3
0,4,True,passage,rigid,passage,passage,self,passage,passage,passage,passage,3
0,4,True,passage,passage,rigid,passage,self,passage,passage,passage,passage,1
0,4,True,passage,passage,passage,passage,self,rigid,passage,passage,passage,3
0,4,True,outside,passage,passage,outside,self,passage,outside,passage,passage,1
0,4,True,outside,rigid,passage,outside,self,passage,outside,passage,passage,4
1,4,True,rigid,passage,passage,passage,self,passage,passage,passage,rigid,1
1,4,True,passage,rigid,item,rigid,self,passage,passage,passage,passage,4
1,4,True,rigid,item,wooden,passage,self,passage,passage,passage,rigid,1
1,4,True,outside,outside,outside,rigid,self,wooden,passage,passage,passage,5
0,4,True,outside,outside,outside,rigid,bomb,wooden,passage,passage,passage,2
0,4,True,rigid,bomb,wooden,passage,self,passage,passage,passage,rigid,2
0,4,True,passage,passage,passage,passage,self,rigid,passage,rigid,passage,3
0,4,True,rigid,passage,passage,passage,self,passage,passage,passage,rigid,1
0,4,True,passage,rigid,bomb,rigid,self,passage,passage,passage,passage,0
0,4,True,passage,rigid,bomb,rigid,self,passage,passage,passage,passage,2
0,4,True,rigid,passage,passage,passage,self,passage,passage,passage,rigid,2
0,4,True,passage,passage,passage,passage,self,rigid,passage,passage,passage,3
0,4,True,outside,passage,passage,outside,self,passage,outside,passage,passage,1
1,4,True,outside,rigid,passage,outside,self,passage,outside,passage,passage,0
1,4,True,outside,rigid,passage,outside,self,passage,outside,passage,passage,2
1,4,True,outside,passage,passage,outside,self,passage,outside,passage,passage,2
1,4,True,outside,passage,passage,outside,self,passage,outside,passage,passage,4
1,4,True,passage,passage,rigid,passage,self,passage,passage,passage,passage,4
1,4,True,passage,rigid,passage,passage,self,passage,passage,passage,passage,2
1,4,True,passage,passage,passage,passage,self,passage,passage,passage,passage,3
1,4,True,passage,passage,passage,passage,self,passage,rigid,passage,passage,3
1,4,True,outside,passage,passage,outside,self,passage,outside,rigid,passage,0
1,4,True,outside,passage,passage,outside,self,passage,outside,rigid,passage,1
1,4,True,outside,passage,passage,outside,self,passage,outside,passage,passage,1
1,4,True,outside,passage,passage,outside,self,passage,outside,passage,passage,4
1,4,True,passage,passage,passage,passage,self,rigid,passage,passage,passage,1
1,4,True,rigid,passage,passage,passage,self,passage,passage,passage,rigid,1
1,4,True,passage,rigid,passage,rigid,self,passage,passage,passage,passage,4
1,4,True,rigid,passage,passage,passage,self,passage,passage,passage,rigid,4
1,4,True,passage,passage,wooden,passage,self,wooden,passage,rigid,passage,5
0,4,True,passage,passage,wooden,passage,bomb,wooden,passage,rigid,passage,3
0,4,True,rigid,passage,passage,passage,self,bomb,passage,passage,rigid,1
0,4,True,outside,outside,outside,rigid,self,passage,passage,passage,bomb,0
0,4,True,outside,outside,outside,rigid,self,passage,passage,passage,bomb,0
0,4,True,outside,outside,outside,rigid,self,passage,passage,passage,bomb,0
0,4,True,outside,outside,outside,rigid,self,passage,passage,passage,bomb,0
0,4,True,outside,outside,outside,rigid,self,passage,passage,passage,bomb,0
0,4,True,outside,outside,outside,rigid,self,passage,passage,passage,bomb,0
0,4,True,outside,outside,outside,rigid,self,passage,passage,passage,bomb,0
1,4,True,outside,outside,outside,rigid,self,flame,flame,flame,flame,0
1,4,True,outside,outside,outside,rigid,self,flame,flame,flame,flame,0
1,4,True,outside,outside,outside,rigid,self,flame,flame,flame,flame,0
1,4,True,outside,outside,outside,rigid,self,passage,passage,passage,passage,4
1,4,True,outside,outside,outside,passage,self,wooden,passage,passage,passage,5
0,4,True,outside,outside,outside,passage,bomb,wooden,passage,passage,passage,3
0,4,True,outside,outside,outside,rigid,self,bomb,passage,passage,passage,2
0,4,True,rigid,passage,bomb,passage,self,passage,passage,passage,rigid,3
0,4,True,passage,rigid,passage,rigid,self,passage,passage,passage,passage,2
0,4,True,rigid,passage,passage,passage,self,passage,passage,passage,rigid,3
0,4,True,outside,rigid,passage,outside,self,passage,outside,passage,passage,2
0,4,True,outside,passage,passage,outside,self,passage,outside,passage,passage,2
0,4,True,outside,passage,passage,outside,self,passage,outside,passage,passage,2
0,4,True,outside,passage,passage,outside,self,passage,outside,rigid,passage,4
1,4,True,passage,passage,passage,passage,self,passage,rigid,passage,passage,4
1,4,True,passage,passage,passage,passage,self,passage,passage,passage,passage,2
1,4,True,passage,passage,passage,passage,self,passage,passage,rigid,passage,3
1,4,True,passage,passage,passage,rigid,self,passage,rigid,passage,rigid,2
1,4,True,rigid,passage,passage,rigid,self,rigid,rigid,passage,rigid,2
1,4,True,rigid,passage,rigid,rigid,self,rigid,item,passage,passage,2
1,4,True,rigid,passage,rigid,item,self,passage,wooden,item,rigid,2
2,4,True,item,passage,passage,wooden,self,rigid,outside,outside,outside,1
2,4,True,rigid,passage,rigid,item,self,passage,wooden,passage,rigid,3
3,4,True,outside,rigid,passage,outside,self,passage,outside,wooden,passage,5
2,4,True,outside,rigid,passage,outside,bomb,passage,outside,wooden,passage,4
2,4,True,rigid,passage,rigid,bomb,self,passage,wooden,passage,rigid,2
2,4,True,bomb,passage,passage,wooden,self,rigid,outside,outside,outside,5
1,4,True,bomb,passage,passage,wooden,bomb,rigid,outside,outside,outside,1
1,4,True,rigid,passage,rigid,bomb,self,passage,wooden,bomb,rigid,4
1,4,True,passage,rigid,rigid,passage,self,passage,bomb,rigid,rigid,4
1,4,True,rigid,rigid,item,passage,self,passage,rigid,rigid,rigid,4
1,4,True,rigid,item,passage,passage,self,passage,rigid,rigid,rigid,1
2,4,True,passage,rigid,passage,rigid,self,passage,passage,passage,passage,4
3,4,True,rigid,passage,passage,passage,self,passage,passage,passage,passage,2
3,4,True,passage,passage,passage,passage,self,passage,rigid,rigid,passage,4
3,4,True,passage,passage,rigid,passage,self,passage,rigid,passage,rigid,1
4,4,True,passage,passage,passage,passage,self,rigid,passage,passage,passage,1
4,4,True,rigid,passage,passage,passage,self,passage,passage,passage,rigid,3
4,4,True,rigid,rigid,passage,rigid,self,passage,passage,passage,passage,0
4,4,True,rigid,rigid,passage,rigid,self,passage,passage,passage,passage,4
4,4,True,rigid,passage,passage,passage,self,passage,passage,passage,rigid,1
4,4,True,passage,rigid,passage,rigid,self,passage,passage,passage,passage,4
4,4,True,rigid,passage,passage,passage,self,passage,passage,passage,rigid,4
4,4,True,passage,passage,passage,passage,self,passage,passage,rigid,passage,1
4,4,True,rigid,passage,passage,passage,self,passage,passage,passage,passage,4
4,4,True,passage,passage,rigid,passage,self,rigid,passage,passage,passage,1
4,4,True,rigid,passage,rigid,passage,self,rigid,passage,passage,rigid,1
4,4,True,rigid,passage,rigid,rigid,self,rigid,passage,passage,rigid,1
4,4,True,passage,passage,passage,rigid,self,rigid,rigid,passage,rigid,1
4,4,True,rigid,passage,passage,passage,self,passage,rigid,passage,rigid,4
4,4,True,passage,passage,outside,passage,self,outside,passage,rigid,outside,1
4,4,True,outside,outside,outside,passage,self,outside,passage,passage,outside,3
4,4,True,outside,outside,outside,rigid,self,passage,passage,passage,passage,0
4,4,True,outside,outside,outside,rigid,self,passage,passage,passage,passage,2
4,4,True,rigid,passage,passage,passage,self,passage,rigid,passage,rigid,3
4,4,True,rigid,rigid,passage,passage,self,passage,rigid,rigid,passage,3
4,4,True,rigid,rigid,rigid,passage,self,passage,passage,rigid,rigid,3
4,4,True,item,rigid,rigid,passage,self,passage,passage,passage,rigid,3
4,4,True,passage,item,rigid,passage,self,passage,passage,passage,passage,1
4,5,True,outside,outside,outside,passage,self,rigid,passage,passage,passage,2
4,5,True,passage,passage,rigid,passage,self,passage,passage,passage,passage,3
4,5,True,passage,passage,passage,passage,self,passage,rigid,passage,passage,3
4,5,True,passage,passage,passage,passage,self,passage,passage,rigid,passage,1
4,5,True,outside,outside,outside,passage,self,passage,passage,passage,passage,3
4,5,True,outside,outside,outside,rigid,self,passage,passage,passage,passage,2
4,5,True,rigid,passage,passage,passage,self,passage,passage,passage,rigid,2
4,5,True,passage,passage,passage,passage,self,rigid,passage,rigid,passage,3
4,5,True,rigid,passage,passage,passage,self,passage,passage,passage,rigid,2
4,5,True,passage,passage,passage,passage,self,rigid,passage,passage,passage,2
4,5,True,passage,passage,rigid,passage,self,passage,passage,enemy,passage,5
3,5,True,passage,passage,rigid,passage,bomb,passage,passage,enemy,passage,4
3,5,True,passage,rigid,passage,bomb,self,passage,bomb,enemy,passage,4
3,5,True,rigid,passage,passage,passage,self,passage,passage,enemy,passage,4
3,5,True,passage,passage,passage,passage,self,item,passage,enemy,passage,5
2,5,True,passage,passage,passage,passage,bomb,item,passage,enemy,passage,4
3,5,True,passage,passage,passage,bomb,self,rigid,bomb,enemy,rigid,1
3,5,True,passage,passage,passage,passage,self,passage,bomb,passage,rigid,4
3,5,True,passage,passage,rigid,passage,self,passage,enemy,rigid,rigid,3
3,5,True,passage,passage,passage,passage,self,passage,bomb,passage,rigid,2
1,2,False,passage,passage,rigid,passage,self,wooden,rigid,wooden,passage,5
0,2,False,passage,passage,rigid,passage,bomb,wooden,rigid,wooden,passage,3
0,2,False,passage,passage,passage,passage,self,bomb,wooden,rigid,wooden,3
0,2,False,passage,passage,passage,wooden,self,passage,passage,wooden,rigid,1
0,2,False,rigid,passage,passage,passage,self,passage,wooden,passage,passage,3
0,2,False,passage,rigid,passage,passage,self,passage,wooden,wooden,passage,0
0,2,False,passage,rigid,passage,passage,self,passage,wooden,wooden,passage,0
0,2,False,passage,rigid,passage,passage,self,passage,wooden,wooden,passage,0
0,2,False,passage,rigid,passage,passage,self,passage,wooden,wooden,passage,0
0,2,False,passage,rigid,passage,passage,self,passage,wooden,wooden,passage,0
1,2,False,passage,rigid,passage,passage,self,passage,wooden,wooden,passage,5
0,2,False,passage,rigid,passage,passage,bomb,passage,wooden,wooden,passage,4
0,2,False,rigid,passage,passage,bomb,self,passage,wooden,passage,flame,2
0,2,False,bomb,passage,passage,wooden,self,passage,passage,wooden,rigid,0
0,2,False,bomb,passage,passage,wooden,self,passage,passage,wooden,rigid,0
0,2,False,bomb,passage,passage,wooden,self,passage,passage,wooden,rigid,0
0,2,False,bomb,passage,passage,wooden,self,passage,passage,wooden,rigid,0
0,2,False,bomb,passage,passage,wooden,self,passage,passage,wooden,rigid,0
0,2,False,bomb,passage,passage,wooden,self,passage,passage,wooden,rigid,0
0,2,False,bomb,passage,passage,wooden,self,passage,passage,wooden,rigid,0
1,2,False,flame,flame,passage,flame,self,passage,passage,wooden,rigid,5
0,2,False,flame,flame,passage,flame,bomb,passage,passage,wooden,rigid,4
0,2,False,flame,passage,passage,bomb,self,passage,wooden,rigid,passage,4
0,2,False,passage,passage,rigid,passage,self,item,rigid,passage,passage,1
0,2,False,passage,passage,wooden,passage,self,rigid,passage,passage,item,2
0,2,False,passage,passage,rigid,passage,self,item,rigid,passage,passage,2
0,2,False,passage,passage,item,rigid,self,passage,outside,outside,outside,1
0,2,False,passage,passage,rigid,passage,self,item,rigid,passage,passage,1
0,2,False,passage,passage,wooden,passage,self,rigid,passage,passage,item,2
0,2,False,passage,passage,rigid,passage,self,item,rigid,passage,passage,2
1,2,False,flame,passage,item,rigid,self,passage,outside,outside,outside,1
1,2,False,passage,passage,rigid,flame,self,item,rigid,passage,passage,4
2,2,False,passage,rigid,outside,passage,self,outside,passage,passage,outside,2
2,2,False,passage,passage,outside,passage,self,outside,outside,outside,outside,3
2,2,False,passage,passage,passage,rigid,self,passage,outside,outside,outside,1
2,2,False,passage,passage,rigid,passage,self,passage,rigid,passage,passage,3
2,2,False,passage,passage,passage,passage,self,passage,item,rigid,passage,3
2,2,False,passage,passage,passage,passage,self,passage,passage,item,rigid,2
3,2,False,passage,passage,passage,passage,self,rigid,outside,outside,outside,1
3,2,False,passage,passage,passage,passage,self,passage,passage,passage,rigid,3
3,2,False,passage,passage,passage,wooden,self,passage,rigid,passage,passage,5
2,2,False,passage,passage,passage,wooden,bomb,passage,rigid,passage,passage,4
2,2,False,passage,passage,passage,bomb,self,passage,passage,passage,rigid,4
2,2,False,passage,passage,passage,passage,self,passage,passage,rigid,passage,1
2,2,False,passage,passage,passage,passage,self,passage,passage,passage,passage,4
2,2,False,passage,passage,wooden,passage,self,rigid,passage,passage,passage,1
